sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,belief_in_next_word_predictability,skip_probability,regression_probability,total_occurrences
235,13,actor,actor.,13,"David Manners (April 30, 1901 – December 23, 1998) was a Canadian film actor.",5,26.33,1.420450859106068,0.8708681037176302,0.00030000000000000003,-4.605120183487925,0.9945273338652009,0.0,0.0,3
274,0,he,He,0,He also created the Defense Intelligence Agency and the Defense Supply Agency.,2,7637.2,3.882934163885178,0.6470059851013474,0.00990909383521016,-3.1108782507603756,0.5115119557045094,1.0,0.0,5
274,1,also,also,1,He also created the Defense Intelligence Agency and the Defense Supply Agency.,4,206.43,2.314772812566055,0.7895661079485404,0.009505300263905885,-3.13172037825668,1.0,0.0,0.0,5
274,2,created,created,2,He also created the Defense Intelligence Agency and the Defense Supply Agency.,7,23.43,1.3697722885969628,0.8754752464911852,0.0005318816835916797,-4.574210511529896,0.9230936183760896,1.0,0.0,5
274,3,the,the,3,He also created the Defense Intelligence Agency and the Defense Supply Agency.,3,29449.18,4.469073206544746,0.5937206175868412,0.021594683846216062,-2.7202088674654807,0.9003380757907482,0.0,0.0,5
274,4,defense,Defense,4,He also created the Defense Intelligence Agency and the Defense Supply Agency.,7,32.65,1.5138831856110928,0.8623742558535369,0.0005,-4.605120183487925,1.0,1.0,1.0,5
274,5,intelligence,Intelligence,5,He also created the Defense Intelligence Agency and the Defense Supply Agency.,12,19.27,1.284881714655453,0.8831925713949589,0.0005,-4.605120183487925,1.0,0.0,0.0,5
274,6,agency,Agency,6,He also created the Defense Intelligence Agency and the Defense Supply Agency.,6,19.43,1.2884728005997825,0.8828661090363834,0.0005,-4.605120183487925,0.9795873454039125,1.0,0.0,5
274,7,and,and,7,He also created the Defense Intelligence Agency and the Defense Supply Agency.,3,13387.84,4.126710513400982,0.6248444987817289,0.09403089840446435,-1.97729224601268,0.9810107024672023,0.0,0.0,5
274,8,the,the,8,He also created the Defense Intelligence Agency and the Defense Supply Agency.,3,29449.18,4.469073206544746,0.5937206175868412,0.026090092848734543,-2.625202926757315,0.7728928933040725,1.0,0.0,5
274,9,defense,Defense,9,He also created the Defense Intelligence Agency and the Defense Supply Agency.,7,32.65,1.5138831856110928,0.8623742558535369,0.002120170900172353,-3.8826361842922985,0.36272568406883854,0.0,0.0,5
274,10,supply,Supply,10,He also created the Defense Intelligence Agency and the Defense Supply Agency.,6,18.67,1.2711443179490782,0.884441425640993,0.0005,-4.605120183487925,0.3815112343324961,1.0,1.0,5
274,11,agency,Agency.,11,He also created the Defense Intelligence Agency and the Defense Supply Agency.,6,19.43,1.2884728005997825,0.8828661090363834,0.0005,-4.605120183487925,0.961350182690645,0.0,0.0,5
63,0,einstein,Einstein,0,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,8,5.27,0.7218106152125466,0.9343808531624958,0.00030000000000000003,-4.605120183487925,0.0,1.0,1.0,3
63,1,attended,attended,1,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,8,3.8800000000000003,0.5888317255942073,0.9464698431277995,0.00030000000000000003,-4.605120183487925,0.0,0.0,0.0,3
63,2,the,the,2,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,3,29449.180000000004,4.469073206544746,0.5937206175868412,0.6788064813421978,-0.6147503492624674,0.3656525784867732,1.0,1.0,3
63,3,luitpold,Luitpold,3,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,8,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.0,0.0,0.0,3
63,4,gymnasium,Gymnasium,4,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,9,1.39,0.14301480025409505,0.9869986545223549,0.00030000000000000003,-4.605120183487925,0.9996144415323548,1.0,0.0,3
63,5,where,where,5,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,5,1830.22,3.262503296857943,0.7034087911947324,0.00030000000000000003,-4.605120183487925,0.9030701480755251,0.0,0.0,3
63,6,he,he,6,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,2,7637.2,3.882934163885178,0.6470059851013474,0.17702906029211216,-1.3846156162724446,0.9890583164312595,1.0,0.0,3
63,7,received,received,7,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,8,28.16,1.4496326504700745,0.8682152135936296,0.00030000000000000003,-4.605120183487925,0.6162330552963363,0.0,0.0,3
63,8,a,a,8,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,1,20415.27,4.309955128012859,0.6081858974533765,1.1092540641284,-0.2666418255747451,0.6083600794485537,1.0,0.0,3
63,9,relatively,relatively,9,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,10,3.25,0.5118833609788744,0.9534651490019205,0.00030000000000000003,-4.605120183487925,0.6975275411754023,0.0,0.0,3
63,10,progressive,progressive,10,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,11,1.86,0.26951294421791633,0.9754988232529168,0.00030000000000000003,-4.605120183487925,0.3419138418454397,1.0,1.0,3
63,11,education,education.,11,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,9,19.53,1.2907022432878543,0.882663432428377,0.00030000000000000003,-4.605120183487925,0.9360061288290767,0.0,0.0,3
193,0,he,He,0,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",2,7637.2,3.882934163885178,0.6470059851013474,0.003963637534084064,-3.1108782507603756,0.5115119557045094,1.0,0.0,2
193,1,died,died,1,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",4,157.22,2.196507791939696,0.8003174734600276,0.002811148501622135,-3.2829513886320365,0.9067739293527176,0.0,0.0,2
193,2,in,in,2,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",2,9773.41,3.9900461180481677,0.6372685347228939,0.39887233761924734,-0.6949110195585657,0.967751634727007,1.0,0.0,2
193,3,los,Los,3,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",3,1.0,0.0,1.0,0.0002,-4.605120183487925,0.0,0.0,0.0,2
193,4,angeles,Angeles,4,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",7,30.41,1.4830164201441323,0.8651803254414425,1.5137500009579559,0.5678112012687858,0.9998012011058945,1.0,0.0,2
193,5,at,at,5,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",2,3217.1,3.5074645606760466,0.6811395853930866,0.0002,-4.605120183487925,1.0,0.0,0.0,2
193,6,age,age,6,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",3,79.2,1.8987251815894934,0.8273886198555006,0.0004674483634340817,-4.180567548471879,0.9725231979068465,1.0,0.0,2
193,7,85,"85,",7,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",2,1.0,0.0,1.0,0.0002,-4.605120183487925,1.0,0.0,0.0,2
193,8,and,and,8,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",3,13387.84,4.126710513400982,0.6248444987817289,0.04101123337180483,-1.933168834917398,0.996465568740625,1.0,0.0,2
193,9,was,was,9,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",3,5654.73,3.75241187322089,0.65887164788901,0.009434657485111077,-2.6758920467557674,0.9539900081384063,0.0,0.0,2
193,10,buried,buried,10,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",6,34.08,1.5324995860946624,0.8606818558095761,0.0002,-4.605120183487925,0.9982239244279791,1.0,0.0,2
193,11,in,in,11,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",2,9773.41,3.9900461180481677,0.6372685347228939,0.03240636430008179,-2.0531058689213526,0.9907490200353317,0.0,0.0,2
193,12,forest,Forest,12,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",6,18.88,1.27600198996205,0.8839998190943591,0.0002,-4.605120183487925,0.5956988262401928,1.0,1.0,2
193,13,lawn,Lawn,13,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",4,12.35,1.0916669575956846,0.9007575493094833,0.0002,-4.605120183487925,0.6280816182001918,0.0,0.0,2
193,14,memorial,Memorial,14,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",8,7.06,0.8488047010518037,0.9228359362680179,0.0002,-4.605120183487925,0.9082102280570066,1.0,0.0,2
193,15,park,Park,15,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",4,72.12,1.8580557180503643,0.8310858438136033,0.0002,-4.605120183487925,0.9999690574820488,0.0,0.0,2
193,16,cemetery,Cemetery,16,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",8,8.69,0.9390197764486664,0.914634565777394,0.0002,-4.605120183487925,0.8512176679335561,1.0,0.0,2
193,17,in,in,17,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",2,9773.41,3.9900461180481677,0.6372685347228939,0.1299524941553754,-1.333275079812524,0.8733498841796338,0.0,0.0,2
193,18,suburban,suburban,18,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",8,2.29,0.359835482339888,0.9672876834236466,0.0002,-4.605120183487925,0.799323378901483,0.5,0.0,2
193,19,glendale,Glendale.,19,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale.",8,0.88,-0.05551732784983137,1.0050470298045302,0.0002,-4.605120183487925,1.0,0.0,0.0,2
40,0,the,The,0,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",3,29449.180000000004,4.469073206544746,0.5937206175868412,0.029113423488460848,-2.3127081708906405,0.5722482385897601,1.0,0.0,3
40,1,family,family,1,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",6,354.25,2.549309858919498,0.7682445582800458,0.002458031491156744,-3.553093532606612,0.3375656710397308,0.0,0.0,3
40,2,moved,moved,2,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",5,69.33,1.8409212001987718,0.8326435272546572,0.0005995744455063903,-4.258851411212435,0.0,0.6666666666666666,0.6666666666666666,3
40,3,around,around,3,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",6,736.73,2.8673083548951763,0.7393356041004385,0.001686876176268458,-3.74146335767495,1.0,0.3333333333333333,0.3333333333333333,3
40,4,1810,1810,4,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",4,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.0,0.3333333333333333,0.6666666666666666,3
40,5,to,to,5,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",2,22677.84,4.355601686871926,0.6040362102843704,0.0028620957618506783,-3.4769294700054476,0.4327542131584405,0.3333333333333333,0.3333333333333333,3
40,6,springport,"Springport,",6,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",10,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,1.0,0.6666666666666666,0.6666666666666666,3
40,7,in,in,7,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",2,9773.41,3.9900461180481677,0.6372685347228939,0.04143196751840424,-2.134203956152185,0.7058184120391445,0.3333333333333333,0.3333333333333333,3
40,8,cayuga,Cayuga,8,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",6,0.10000000000000002,-1.0,1.0909090909090908,0.00030000000000000003,-4.605120183487925,0.0,0.6666666666666666,0.6666666666666666,3
40,9,county,County,9,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",6,33.76,1.5284024379536174,0.8610543238223984,0.000537987925159902,-4.313053692636681,0.558586942981532,0.3333333333333333,0.0,3
40,10,in,in,10,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",2,9773.41,3.9900461180481677,0.6372685347228939,0.06219982261074875,-1.927532096727566,0.816484342476666,0.6666666666666666,0.0,3
40,11,the,the,11,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",3,29449.180000000004,4.469073206544746,0.5937206175868412,1.934913058937724,0.2985029820305403,0.9314597540680968,0.3333333333333333,0.0,3
40,12,rochester,"Rochester,",12,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",9,0.65,-0.1870866433571444,1.0170078766688313,0.00030000000000000003,-4.605120183487925,0.0,0.3333333333333333,0.3333333333333333,3
40,13,new,New,13,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",3,723.7800000000001,2.859606578206217,0.7400357656176166,0.001807087646049927,-3.707024254774888,0.5224491956043547,0.3333333333333333,0.0,3
40,14,york,York,14,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",4,138.61,2.141794563523657,0.8052914033160312,0.1321648092267974,-1.5386315183334538,0.9997037388060793,0.6666666666666666,0.0,3
40,15,area,area.,15,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",4,74.92,1.8745977687031996,0.8295820210269819,0.00030000000000000003,-4.605120183487925,0.9667733441757113,0.0,0.0,3
282,0,another,Another,0,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",7,509.22000000000014,2.7069054525602962,0.7539176861308822,0.0030164109308110742,-3.941376003530237,0.6933971437904407,1.0,1.0,8
282,1,example,example,1,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",7,29.94,1.4762517960070338,0.8657952912720878,0.012454356472060156,-3.231784166950359,0.0,0.0,0.0,8
282,2,of,of,2,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",2,11577.240000000002,4.063605036452092,0.6305813603225371,0.12228119642583833,-2.0827351838603505,0.998988120859723,1.0,0.0,8
282,3,a,a,3,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",1,20415.27,4.309955128012859,0.6081858974533764,0.6252034163290353,-1.2338732680211313,0.49817584281507005,0.0,0.0,8
282,4,player,player,4,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",6,37.76,1.5770319856260313,0.8566334558521789,0.0008000000000000001,-4.605120183487926,1.0,1.0,1.0,8
282,5,misjudged,misjudged,5,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",9,1.37,0.1367205671564068,0.9875708575312359,0.0008000000000000001,-4.605120183487926,0.0,0.0,0.0,8
282,6,by,by,6,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",2,1340.47,3.1272570988259853,0.7157039001067287,0.004145725754907416,-3.782300302853776,1.0,1.0,0.0,8
282,7,the,the,7,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",3,29449.179999999997,4.469073206544746,0.5937206175868414,1.4284899837107259,-0.7630628551145505,0.4543005998609756,0.0,0.0,8
282,8,nfl,"NFL,",8,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",3,1.0,0.0,1.0,0.0008000000000000001,-4.605120183487926,1.0,1.0,0.0,8
282,9,he,he,9,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",2,7637.199999999999,3.882934163885178,0.6470059851013473,0.015854550136336257,-3.1108782507603756,0.9213909804669919,0.0,0.0,8
282,10,became,became,10,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",6,47.75,1.6789733759197654,0.8473660567345667,0.03413414297006831,-2.7263113903393617,0.7363306108740205,1.0,1.0,8
282,11,an,an,11,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",2,1864.1399999999999,3.2704785254773365,0.7026837704111513,0.26571592696307267,-1.6854952037665196,0.5683678218989822,0.0,0.375,8
282,12,ironman,ironman,12,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",7,0.02,-1.6989700043360187,1.1544518185760018,0.0008000000000000001,-4.605120183487926,0.0,0.625,0.625,8
282,13,of,of,13,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",2,11577.240000000002,4.063605036452092,0.6305813603225371,0.12398552490608204,-2.0757062267342303,0.9130700054354798,0.375,0.0,8
282,14,the,the,14,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",3,29449.179999999997,4.469073206544746,0.5937206175868414,0.9972309426185993,-0.9745392743865857,0.7314059540234396,0.625,0.0,8
282,15,american,American,15,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",8,102.22000000000001,2.009535876619218,0.8173149203073438,0.03324643421723672,-2.7395424186333175,0.5404605556836922,0.375,0.375,8
282,16,football,Football,16,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",8,37.53,1.5743785644130825,0.8568746759624472,0.002083902993242654,-4.126346862197651,0.9071650997239449,0.625,0.0,8
282,17,league,League,17,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",6,18.63,1.2702128548962426,0.8845261041003417,3.647503862477411,-0.08835322244572395,0.9821026269545062,0.375,0.0,8
282,18,who,who,18,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",3,2222.94,3.346927740692433,0.6957338417552332,0.0008000000000000001,-4.605120183487926,0.4083819159013436,0.625,0.0,8
282,19,never,never,19,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",5,1362.55,3.1343524480684377,0.7150588683574148,0.03366049501828299,-2.7333277435039602,0.7441557360393369,0.375,0.0,8
282,20,missed,missed,20,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",6,89.57,1.9521625742144624,0.8225306750714125,0.0008000000000000001,-4.605120183487926,0.7808654071565055,0.625,0.0,8
282,21,a,a,21,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",1,20415.27,4.309955128012859,0.6081858974533764,0.2024698397225147,-1.8254856903021819,0.4350274539522138,0.375,0.125,8
282,22,game,game,22,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",4,233.83999999999997,2.36891880234938,0.7846437452409656,0.0008000000000000001,-4.605120183487926,0.9881072780759458,0.625,0.0,8
282,23,during,during,23,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",6,75.92,1.880356199419236,0.8290585273255238,0.0008000000000000001,-4.605120183487926,1.0,0.375,0.0,8
282,24,his,his,24,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",3,2124.78,3.3273139698064678,0.6975169118357756,0.366635195989276,-1.5179583431736106,0.7810062459562206,0.625,0.0,8
282,25,career,"career,",25,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",6,45.199999999999996,1.6551384348113822,0.8495328695626015,0.0008000000000000001,-4.605120183487926,0.9942826302809776,0.375,0.0,8
282,26,starting,starting,26,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",8,69.76,1.843606471924511,0.8323994116432265,0.0008000000000000001,-4.605120183487926,0.35821418001180094,0.5,0.625,8
282,27,112,112,27,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",3,1.0,0.0,1.0,0.0008000000000000001,-4.605120183487926,1.0,0.375,0.0,8
282,28,consecutive,consecutive,28,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",11,1.6299999999999994,0.21218760440395773,0.9807102177814586,0.0008000000000000001,-4.605120183487926,0.5145594304568649,0.0,0.0,8
282,29,games,games.,29,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",5,44.84,1.6516656039229358,0.8498485814615514,0.0008000000000000001,-4.605120183487926,0.9111063185089375,0.0,0.0,8
150,0,john,John,0,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",4,193.67,2.2870623525543943,0.7920852406768732,0.0007862900444644721,-4.123267488961721,1.0,1.0,0.6666666666666666,3
150,1,quincy,Quincy,1,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",6,3.98,0.5998830720736879,0.9454651752660284,0.019128877718551,-2.524385872004427,1.0,0.0,0.0,3
150,2,adams,Adams,2,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",5,9.22,0.9647309210536293,0.9122971889951246,2.895000793187325,1.6583939340141651,0.9973808195044094,1.0,0.0,3
150,3,july,(July,3,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",4,12.08,1.082066934285113,0.9016302787013534,0.00030000000000000003,-4.605120183487925,0.0,0.0,0.0,3
150,4,11,"11,",4,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",2,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,1.0,1.0,0.6666666666666666,3
150,5,1767,1767,5,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",4,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.44263874471241677,0.0,0.3333333333333333,3
150,6,–,–,6,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",1,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.0,0.6666666666666666,0.6666666666666666,3
150,7,february,February,7,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",8,5.489999999999999,0.7395723444500919,0.9327661505045372,0.00030000000000000003,-4.605120183487925,0.0,0.0,0.0,3
150,8,23,"23,",8,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",2,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,1.0,1.0,1.0,3
150,9,1848,1848),9,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",4,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.18336032421003648,0.0,0.0,3
150,10,was,was,10,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",3,5654.73,3.75241187322089,0.65887164788901,0.017319072821493767,-2.5743847228018275,0.9496816738997499,1.0,0.0,3
150,11,the,the,11,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",3,29449.180000000004,4.469073206544746,0.5937206175868412,0.09901316959601825,-1.6887766884633526,0.9566025459996558,0.0,0.0,3
150,12,sixth,sixth,12,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",5,10.800000000000002,1.0334237554869496,0.9060523858648227,0.00030000000000000003,-4.605120183487925,0.9772273449883953,1.0,1.0,3
150,13,18251829,(1825-1829),13,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",8,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.0,0.0,0.0,3
150,14,president,President,14,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",9,140.67,2.1482014874585116,0.8047089556855899,0.0005586797684352828,-4.294180079374261,0.974113903089537,1.0,0.0,3
150,15,of,of,15,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",2,11577.24,4.063605036452092,0.6305813603225371,0.2665663119049798,-1.1638454106267562,1.0,0.0,0.0,3
150,16,the,the,16,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",3,29449.180000000004,4.469073206544746,0.5937206175868412,2.2985049789054584,0.5934001896969738,0.9943354805523988,1.0,0.0,3
150,17,united,United,17,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",6,50.27,1.7013088852280756,0.8453355558883567,0.04000253571109409,-2.152000422888267,0.8469481307885977,0.0,0.0,3
150,18,states,States.,18,"John Quincy Adams (July 11, 1767 – February 23, 1848) was the sixth (1825-1829) President of the United States.",6,54.1,1.7331972651065695,0.8424366122630391,0.00030000000000000003,-4.605120183487925,0.9997970371236938,0.0,0.0,3
185,0,for,For,0,For his part in this action he was awarded the Distinguished Service Medal.,3,6895.1,3.8385405691533854,0.6510417664406014,0.03557847496516873,-2.469155619971108,0.482929801202644,1.0,0.0,5
185,1,his,his,1,For his part in this action he was awarded the Distinguished Service Medal.,3,2124.78,3.3273139698064673,0.6975169118357756,0.0890146496275708,-2.0052144621339325,1.0,0.0,0.0,5
185,2,part,part,2,For his part in this action he was awarded the Distinguished Service Medal.,4,261.51,2.417488300705328,0.7802283362995157,0.13631940339299453,-1.7872750340604733,0.44021116013087347,1.0,0.0,5
185,3,in,in,3,For his part in this action he was awarded the Distinguished Service Medal.,2,9773.41,3.9900461180481677,0.6372685347228939,0.5212865238267648,-1.0753956366603812,0.7928980132893132,0.0,0.0,5
185,4,this,this,4,For his part in this action he was awarded the Distinguished Service Medal.,4,7978.729999999999,3.9019337688086244,0.645278748290125,0.36069040290580784,-1.2771504298618048,1.0,1.0,0.0,5
185,5,action,action,5,For his part in this action he was awarded the Distinguished Service Medal.,6,61.08,1.7858990283843834,0.8376455428741469,0.008731791214691153,-3.1742373892377183,0.0,0.0,0.0,5
185,6,he,he,6,For his part in this action he was awarded the Distinguished Service Medal.,2,7637.2,3.882934163885178,0.6470059851013474,0.0005,-4.605120183487925,0.8797905153512426,1.0,0.0,5
185,7,was,was,7,For his part in this action he was awarded the Distinguished Service Medal.,3,5654.73,3.7524118732208906,0.65887164788901,0.20534407626644377,-1.5752851172319664,1.0,0.0,0.0,5
185,8,awarded,awarded,8,For his part in this action he was awarded the Distinguished Service Medal.,7,2.47,0.39269695325966575,0.9643002769763939,0.008855905296638798,-3.167167969153404,0.9034664459254254,1.0,0.0,5
185,9,the,the,9,For his part in this action he was awarded the Distinguished Service Medal.,3,29449.18,4.469073206544746,0.5937206175868412,4.133432866405089,0.7811619801614071,0.9517990585752486,0.0,0.0,5
185,10,distinguished,Distinguished,10,For his part in this action he was awarded the Distinguished Service Medal.,13,6.18,0.7909884750888159,0.9280919568101076,0.0005,-4.605120183487925,0.5227634892037936,1.0,0.0,5
185,11,service,Service,11,For his part in this action he was awarded the Distinguished Service Medal.,7,79.92,1.9026554752179259,0.827031320434734,1.5115538949417933,-0.4181591018826518,0.8068771668293542,0.0,0.0,5
185,12,medal,Medal.,12,For his part in this action he was awarded the Distinguished Service Medal.,5,11.57,1.0633333589517495,0.9033333310043863,0.0005,-4.605120183487925,0.9987012295353249,0.0,0.0,5
295,0,adolf,Adolf,0,"Adolf Otto Reinhold Windaus (December 25, 1876 – June 9, 1959) was a significant German chemist.",5,1.35,0.13033376849500614,0.9881514755913632,0.0005,-4.605120183487925,0.0,1.0,1.0,5
