index,sentence,ambiguity,ambiguity_zscore,ambiguity_norm
214,after attending the douglas school in columbus and st georges school in newport rhode island as well as the famous stonyhurst college in england where he designed the boys golf course still in use today from 1908 to 1913 bush entered yale university,5.125134780293419,0.0889447113069614,0.5450071592736713
215,there he played varsity golf football and baseball and was president of the yale glee club,4.324215527375539,-1.2260670247488832,0.31844646480847605
216,on may 18 1916 he was tapped to join the skull and bones society at yale,5.078957406679789,0.013127095460005336,0.5319446966142108
217,other new bonesmen that year were e roland harriman h s fenimore cooper grandson of james fenimore cooper knight wooley son of ulysses grant wooley ellery james and henry neil mallon,6.0213839689890545,1.5604765758133223,0.7985343879736794
218,he was a member of the executive committee of the united states golf association usga from 19281935 serving successively as secretary vice president and president,4.030719568952918,-1.7079515947659278,0.2354235534217086
219,after his discharge in 1919 bush went to work for the simmons hardware company in st louis missouri,4.959185165517471,-0.18352431753619233,0.4980640250776882
220,from 1947 to 1950 he served as connecticut republican finance chairman and was the republican candidate for the united states senate in 1950 losing to senator william benton by only 1000 votes,4.138235699745916,-1.531423220284956,0.2658372676256422
221,the following year bush was connecticut chairman of the united negro college fund and was one of the uncfs earliest supporters,5.441932883858681,0.6090885618022974,0.6346216841930288
222,talia shire born april 25 1946 is an american actress of italian descent,5.445004165172577,0.6141312311572771,0.6354904754286486
223,she is the mother of actors jason and robert schwartzman and aunt to actor nicolas cage,5.428243573506673,0.5866123837034218,0.6307493092328798
224,born talia rose coppola in lake success long island new york she is the sister of director and producer francis ford coppola,6.197497697103591,1.8496338391796825,0.848352704116187
225,shire became famous for her roles as the wife of boxer rocky balboa in the rocky movies and for her role in the godfather and its sequels,5.299093168515426,0.37456316942729856,0.5942157818658227
226,she was nominated for the academy award for best supporting actress for the godfather part ii and for the best actress in a leading role for rocky,4.038779153273656,-1.6947187402292314,0.23770341498597342
227,margaret tyndal winthrop february 23 1880 – july 7 1970 was the maternal grandmother of us senator john kerry the presidential candidate,5.605998016539074,0.8784635008692159,0.6810317439614452
228,winthrops daughter rosemary isabel forbes was kerrys mother,5.799850004059928,1.1967448228863449,0.735867784868413
229,winthrop died at st briac sur mer illeetvilaine france,4.590186834335327,-0.7893745756261829,0.3936833177035626
230,other notable figures in this branch of the family tree are franklin d roosevelt kerrys 4th cousin twice removed jane addams calvin coolidge kerrys 8th cousin once removed and ironically george hw bush kerrys 9th cousin once removed and george w bush kerrys 9th cousin twice removed,4.774453358481759,-0.48683141546117087,0.4458078627500328
231,1 she also has some relation to all the royal houses of europe including such figures as henry iii henry ii henry i richard the lionheart and russian czar ivan the terrible,5.459588139287887,0.6380763380455167,0.6396159291389815
232,she was born in massachusetts and raised in boston,4.825123608112335,-0.4036370451294108,0.4601412514196209
233,her grandfather was robert charles winthrop the conservative whig speaker of the house and a us senator,5.419271290302277,0.5718809889092349,0.6282112672188804
234,her ancestors include james bowdoin former governor of maine and john winthrop the first governor of the massachusetts bay colony,5.789044618606567,1.179003697757926,0.7328112025433425
235,david manners april 30 1901 – december 23 1998 was a canadian film actor,5.484254011741052,0.6785746924524042,0.6465933081596752
236,born rauff de rither duan acklom in halifax nova scotia manners came to hollywood at the beginning of the talking films revolution after studying acting with eva le gallienne and acting on stage with helen hayes,6.057152165685381,1.6192035926278954,0.8086523461245971
237,in 1940 he officially changed his name to david joseph manners and became a naturalized citizen of the united states,4.129570208097759,-1.545650900758994,0.26338600952623153
238,he was discovered by the film director james whale and within a few years he was a popular leading man playing opposite such up and coming actresses as katharine hepburn gloria stuart myrna loy loretta young and ann dvorak and he was paired several times with helen chandler,4.7726218649681575,-0.4898385044481343,0.44528977751130444
239,his most widely seen role was as jonathan harker in tod brownings dracula 1931 though he commented throughout his life that he had never watched the film and did not intend to,4.403011760404033,-1.096693219821653,0.3407360142370092
240,he died in santa barbara california,5.411252498626709,0.5587151109209835,0.625942944907774
241,elliott roosevelt september 23 1910 – october 27 1990 world war ii hero and an author was the son of president franklin delano roosevelt and his wife eleanor roosevelt,5.100642078689167,0.04873068231469276,0.5380787660997377
243,as an army photo reconnaissance pilot he and the men in his unit also played a key role in the dday landings,4.684729437033336,-0.6341471520722962,0.4204271344438552
244,colonel elliot roosevelt was a pilot in the united states army air force usaaf during world war ii,4.389409282628228,-1.1190268294201937,0.33688820211349446
245,he flew a p38 lightning in the north african campaign of november 1942,5.272362848122914,0.33067524327665904,0.5866544204310197
246,on 28 february 1934 he and anthony fokker each received an excessive half a million dollars for selling fifty military planes to the soviet government,5.2289106249809265,0.25933199215457614,0.5743628369596022
247,elliot and fokker were able to receive such a large commission because elliot had close connections to the us exportimport bank through his father franklin delano roosevelt,5.129341919834797,0.09585232134627637,0.5461972573425264
248,stella dorothea gibbons 5 january 1902—19 december 1989 was an english novelist and poet,5.397160053253174,0.5355770342816587,0.6219565327958051
249,her works include cold comfort farm,5.56826639175415,0.8165127745858047,0.6703583794700451
250,keynes was educated at oundle school,5.262734746932983,0.3148670753314304,0.5839308633632815
251,keynes pronounced canes was born in london the eldest son of geoffrey keynes and thus the nephew of the economist john maynard keynes and geoffrey keynes wife elizabeth née darwin the granddaughter of charles darwin and thus the greatgrandson of charles darwin see darwin wedgwood family,4.807014790508482,-0.4333695151485861,0.4550187046993049
252,charles francis adams jr may 27 1835 – may 20 1915 a member of the prominent adams political family and son of charles francis adams sr graduated at harvard in 1856 and served on the union side in the american civil war receiving in 1865 the brevet of brigadiergeneral in the regular army,4.841186516560041,-0.37726370843289614,0.4646850598994207
253,he was president of the union pacific railroad from 1884 to 1890 having previously become widely known as an authority on the management of railways,4.053258543213208,-1.670945347802876,0.2417992843613019
254,his son charles francis adams was secretary of the navy and a renowned yachtsman,5.623486922337459,0.9071781513060301,0.685978932618333
255,jean tardieu born in st germain de joux france november 1 1903 died in créteil france january 27 1995 was an artist musician poet and dramatic author,5.5602084673368015,0.8032826454080371,0.6680789874523209
256,he is often associated with the theatre of the absurd,6.091145778695743,1.6750169594519655,0.8182683174512325
257,john eric austin born august 21 1944 in blaby leicestershire is a british member of parliament for erith and thamesmead,5.60809443185204,0.8819055591418247,0.6816247691727416
258,he is a member of the labour party,5.320463989462171,0.40965145111329226,0.6002610704730656
259,he worked as a social worker and was leader of greenwich council before entering parliament,3.932326634015356,-1.8695007942844712,0.20759057077244708
260,austin is a member of the leftwing socialist campaign group,5.264419145054287,0.3176326516234667,0.584407338871553
261,he stated his intention to act as a stalking horse against tony blair,5.086615105470021,0.02570010296812691,0.5341108744774593
263,robert strange mcnamara born june 9 1916 is an american business executive and a former united states secretary of defense,5.5600607269688656,0.8030400737417709,0.6680371952738482
264,he resigned that position to become president of the world bank 19681981,4.389209162105214,-1.1193554029130028,0.33683159285543796
265,mcnamara was born in san francisco where his father was sales manager of a wholesale shoe firm,4.3601410537958145,-1.167081691714955,0.3286089277348602
266,he graduated in 1937 from the university of california berkeley with a degree in economics and philosophy and earned a masters degree from the harvard graduate school of business administration in 1939,3.1984690456621108,-3.0744054557249214,0.0
268,following his involvement there in a program to teach the analytical approaches used in business to officers of the army air forces he entered the army as a captain in early 1943 serving under col curtis lemay with analysis of us bombers efficiency and effectiveness as a major responsibility,4.572249802450339,-0.8188249944453511,0.38860936501020177
269,he left active duty three years later with the rank of lieutenant colonel,3.487400976320108,-2.6000144626849564,0.08173185826731187
270,during this period mcnamara helped to plan the 1945 bombing of tokyo,5.541145530613986,0.7719836281564655,0.6626865434990351
271,in 1946 mcnamara joined ford motor company which he later said had been the result of a life magazine article which reported how few collegeeducated managers there were at the then unprofitable company,4.980687056668103,-0.14822083456026774,0.5041463902769947
272,presidentelect john f kennedy first offered the post of secretary of defense to former secretary robert a lovett,4.4218106488971145,-1.0658277375609317,0.34605376532945664
273,lovett declined but recommended mcnamara kennedy had him approached by sargent shriver regarding either the treasury or the defense cabinet post and less than five weeks after becoming president at ford mcnamara accepted kennedys invitation to serve as secretary of defense,5.0029620110988615,-0.1116480759583962,0.5104474363894805
274,he also created the defense intelligence agency and the defense supply agency,5.549910371953791,0.7863744287078577,0.6651659052244387
275,mary lilian baels november 28 1916 – june 7 2002 was best known as princess de réthy the controversial morganatic second wife of king léopold iii of the belgians,5.817496606281826,1.2257183916184784,0.7408595820312092
276,mary lilian lucy josepha monique baels was born in highbury london england one of eight children of henri baels an attorney and fish trader from ostend belgium and his wife anne marie de visscher who were living in england during world war i,5.497167722100303,0.6997774299525639,0.6502462846319669
277,he is also notable in that he is the great great great grandfather of president george w bush through his son reverend james smith bush,5.457986116409302,0.6354460118558355,0.6391627555954574
278,he was the son of a blacksmith timothy bush jr and lydia newcomb and was born in penfield monroe co new york on january 28 1797,5.130027785301208,0.09697842879643488,0.5463912721022088
279,he was a participant in the underground railroad and even petitioned the new york state legislature to secede from the union in a protest against slavery,4.637626767158508,-0.71148399153433,0.4071029278410956
280,eventually obadiah henry and possibly another brother or two went off to find their fortunes in the california gold rush of 1849,5.323845329738798,0.41520319947139955,0.6012175698935813
281,robert henry dee born may 18 1933 in quincy massachusetts is a former threesport letterman at holy cross college who was one of the first players signed by the boston patriots in 1960,5.9281269907951355,1.4073599909050039,0.7721542433256817
282,another example of a player misjudged by the nfl he became an ironman of the american football league who never missed a game during his career starting 112 consecutive games,4.5564366702375745,-0.8447882290259044,0.3841362121889382
283,he was voted to five american football league allstar teams 1961 196365,4.776589220220393,-0.4833245909683609,0.4464120464015351
284,joseph h ball november 3 1905 december 18 1993 was an american politician,6.733589092890422,2.7298305312805815,1.0
285,he served in the united states senate as a republican from minnesota,4.17245095426386,-1.4752459451360371,0.27551593597659974
286,he was first appointed to fill the senate seat of ernest lundeen who had died in office,4.902901530265808,-0.27593518246942844,0.4821427453192281
287,he lost his reelection bid in 1948 to hubert h humphrey,4.7182704448699955,-0.5790769077453427,0.4299150747085592
288,ball died in chevy chase maryland,5.31146731376648,0.3948800068232206,0.5977161284129664
289,raymond arrieta born march 26 1965 in san juan puerto rico is considered by many to be one of puerto ricos greatest comedians,4.887306913733482,-0.30153964095208835,0.47773140530135444
290,after raymond graduated from high school he enrolled in the universidad del sagrado corazon university of the sacred heart of san juan where he earned a bachelors degree in radio and television production,4.361052158754319,-1.165585768488179,0.3288666573017016
291,matthew parker august 6 1504 may 17 1575 was archbishop of canterbury from 1559,6.240022072425256,1.9194536773377822,0.8603818218699124
292,the eldest son of william parker he was born in norwich in st saviours parish,4.701019048690796,-0.6074015963532746,0.42503507178115496
293,matthew was sent in 1522 to corpus christi college cambridge where he is said to have been contemporary with william cecil but cecil was only two years old at the time,3.9631181846062344,-1.8189448234411607,0.21630075605031918
294,he commenced ma in 1528 and was one of the cambridge scholars whom thomas wolsey wished to transplant to his newly founded cardinal college at oxford,5.0837394547462464,0.02097863518372205,0.5332974224064244
295,adolf otto reinhold windaus december 25 1876 – june 9 1959 was a significant german chemist,5.4052232583363855,0.5488158336687621,0.6242374185862419
296,he won a nobel prize in chemistry in 1928,5.082060366868973,0.018221777664765192,0.5328224490378142
297,jack kerouac march 12 1922 – october 21 1969 was an american novelist writer poet artist and part of the beat generation,5.4140613079071045,0.5633268332071018,0.6267374891503656
298,during kerouacs time at columbia university burroughs and kerouac got into trouble with the law for failing to report a murder this incident formed the basis of a mystery novel the two collaborated on in 1945 entitled and the hippos were boiled in their tanks the novel was never published although an excerpt from the manuscript would be included in the burroughs compilation word virus,4.945933404378593,-0.20528209318903903,0.49431542221220204
299,in between his sea voyages kerouac stayed in new york with friends from fordham,5.677995351644663,0.9966743445762065,0.701398049530626
