word,original_word,difficulty,regression_probability,total_occurrences
wlw,WLW,1.0,0.2727272727272727,11
saturday,Saturday,0.8475649972346179,0.2727272727272727,11
on,on,0.6506961167559432,0.2727272727272727,11
the,the,0.5937206175868414,0.2727272727272727,11
lloyd,Lloyd,1.0,0.2727272727272727,11
central,central,0.8733113451573101,0.2727272727272727,11
she,she,0.6752687246372792,0.2727272727272727,11
court,Court,0.8178946514590126,0.2727272727272727,11
band,Band,0.842943402002806,0.2727272727272727,11
hard,Hard,0.7737886317856618,0.2727272727272727,11
rosalind,Rosalind,1.0208316353052598,0.2727272727272727,11
long,Long,0.7427812086809648,0.2727272727272727,11
wife,wife,0.7688431032905644,0.2727272727272727,11
his,his,0.6975169118357755,0.2727272727272727,11
grandson,grandson,0.9179997371499339,0.2727272727272727,11
michael,Michael,0.7911465080108523,0.2727272727272727,11
an,an,0.7026837704111513,0.2727272727272727,11
records,Records,0.8538579778924013,0.2727272727272727,11
april,April,0.8804618130915981,0.2727272727272727,11
erin,Erin,0.9228359362680181,0.2727272727272727,11
the,the,0.5937206175868414,0.2727272727272727,11
man,Man,0.7030751929914089,0.2727272727272727,11
fleming,Fleming,0.9410581808199153,0.2727272727272727,11
best,best,0.7630200974516044,0.2727272727272727,11
1896,"1896,",1.0,0.2727272727272727,11
she,she,0.6752687246372792,0.2727272727272727,11
she,"she,",0.6752687246372792,0.2727272727272727,11
who,who,0.6957338417552332,0.2727272727272727,11
1986,1986,1.0,0.2727272727272727,11
initially,initially,0.9714666163300769,0.2727272727272727,11
marriage,marriage,0.8284700904839106,0.2727272727272727,11
cottons,Cotton's,1.0837107958138523,0.2727272727272727,11
as,as,0.6958391262768985,0.2727272727272727,11
as,as,0.6958391262768985,0.2727272727272727,11
w,W.,1.0,0.2727272727272727,11
george,George,0.8030921979295951,0.2727272727272727,11
the,the,0.5937206175868414,0.2727272727272727,11
the,the,0.5937206175868414,0.2727272727272727,11
wrote,wrote,0.8316149145989193,0.2727272727272727,11
started,started,0.7933487837806957,0.2727272727272727,11
with,with,0.6633502058007769,0.2727272727272727,11
recordings,"recordings,",0.9779056319376096,0.2727272727272727,11
to,to,0.6040362102843703,0.2727272727272727,11
may,May,0.7537513412595364,0.2727272727272727,11
what,what,0.6369906166148834,0.2727272727272727,11
iii,III,1.1270854553338217,0.2727272727272727,11
june,June,0.88404166469079,0.2727272727272727,11
actor,actor,0.8708681037176299,0.2727272727272727,11
within,Within,0.8389065304250132,0.2727272727272727,11
1941,1941-,1.0,0.2727272727272727,11
married,married,0.7838663478561695,0.2727272727272727,11
the,the,0.5937206175868414,0.2727272727272727,11
1792,1792,1.0,0.2727272727272727,11
biologist,biologist,0.9911899988174493,0.2727272727272727,11
appeared,appeared,0.9099691950193093,0.2727272727272727,11
baldwin,Baldwin,1.0,0.2727272727272727,11
reprise,Reprise,1.0776247240292511,0.2727272727272727,11
1963,1963,1.0,0.2727272727272727,11
burial,Burial,0.9384823991250122,0.2727272727272727,11
shifting,shifting,0.9779056319376096,0.2727272727272727,11
the,the,0.5937206175868414,0.2727272727272727,11
gabriel,Gabriel,0.9312148992503778,0.2727272727272727,11
quarters,quarters,0.8901416948692215,0.2727272727272727,11
of,of,0.6305813603225372,0.2727272727272727,11
the,The,0.5937206175868414,0.2727272727272727,11
where,where,0.7034087911947324,0.2727272727272727,11
the,the,0.5937206175868414,0.2727272727272727,11
towards,towards,0.8692521993086791,0.2727272727272727,11
shifted,shifted,0.9842557937807025,0.2727272727272727,11
clooney,Clooney,1.0,0.2727272727272727,11
band,band,0.842943402002806,0.2727272727272727,11
to,to,0.6040362102843703,0.2727272727272727,11
doing,doing,0.726134465848225,0.2727272727272727,11
by,by,0.7157039001067286,0.2727272727272727,11
of,of,0.6305813603225372,0.2727272727272727,11
final,Final,0.845809621818616,0.2727272727272727,11
and,and,0.624844498781729,0.2727272727272727,11
1928,1928,1.0,0.2727272727272727,11
artists,Artists,0.9175080581114016,0.2727272727272727,11
he,he,0.6470059851013473,0.25,12
course,course,0.7556613538691274,0.25,12
112,112,1.0,0.25,12
attorney,attorney,0.8539751042572737,0.25,12
lucy,Lucy,0.8526203380204512,0.25,12
manners,Manners,0.8994681205104414,0.25,12
ulysses,Ulysses,0.998451514609202,0.25,12
1961,"(1961,",1.0,0.25,12
from,from,0.699142726798022,0.25,12
california,California,0.8556932570842671,0.25,12
david,David,0.8174464603371293,0.25,12
by,by,0.7157039001067286,0.25,12
voted,voted,0.9235127754131951,0.25,12
were,were,0.7071958873222347,0.25,12
his,his,0.6975169118357755,0.25,12
discharge,discharge,0.9266492700437438,0.25,12
possibly,possibly,0.8464264673523979,0.25,12
he,he,0.6470059851013473,0.25,12
bay,Bay,0.8741333985914322,0.25,12
another,another,0.7539176861308822,0.25,12
anne,Anne,0.8800245005154341,0.25,12
film,film,0.8350381349081529,0.25,12
1919,"1919,",1.0,0.25,12
georges,George's,1.0,0.25,12
school,school,0.7706726629245054,0.25,12
went,went,0.7623290551494152,0.25,12
a,a,0.6081858974533764,0.25,12
world,World,0.7583435150502079,0.25,12
1000,"1,000",1.0,0.25,12
graduated,graduated,0.9191543906812445,0.25,12
robert,Robert,0.8363109434937156,0.25,12
yale,Yale,0.894721746005763,0.25,12
acting,acting,0.8436595006791291,0.25,12
through,through,0.7509098721402657,0.25,12
served,served,0.8822211727306838,0.25,12
as,as,0.6958391262768985,0.25,12
james,James,0.8346827434359804,0.25,12
invitation,invitation,0.8933997335263762,0.25,12
nova,Nova,0.9342313025422561,0.25,12
ohio,Ohio,0.9145438040902126,0.25,12
flora,Flora,0.9681592710605306,0.25,12
smith,Smith,0.8580925404012517,0.25,12
a,a,0.6081858974533764,0.25,12
arista,Arista,1.0997190920916415,0.25,12
films,films,0.8938533933884063,0.25,12
born,(born,0.8252114938310408,0.25,12
american,American,0.8173149203073438,0.25,12
connecticut,Connecticut,0.9271451172711492,0.25,12
one,one,0.6829586237008564,0.25,12
eastern,Eastern,0.9173130882508023,0.25,12
supply,Supply,0.8844414256409933,0.25,12
the,the,0.5937206175868414,0.25,12
18,"18,",1.0,0.25,12
during,during,0.8290585273255237,0.25,12
maryland�s,Maryland�s,1.0,0.25,12
defense,Defense,0.8623742558535367,0.25,12
in,in,0.637268534722894,0.25,12
served,served,0.8822211727306838,0.25,12
chairman,"chairman,",0.9023559373610688,0.25,12
1775,1775,1.0,0.25,12
another,Another,0.7539176861308822,0.25,12
jewish,Jewish,0.896489233281864,0.25,12
january,January,0.9249612620211068,0.25,12
ellery,Ellery,1.0,0.25,12
reelection,reelection,1.019515469544476,0.25,12
company,Company,0.8029174718180473,0.25,12
1913,"1913,",1.0,0.25,12
lost,lost,0.7783863124708738,0.25,12
joseph,Joseph,0.8817640469190943,0.25,12
h,H.,1.0,0.25,12
30,"30,",1.0,0.25,12
may,May,0.7537513412595364,0.25,12
he,he,0.6470059851013473,0.25,12
columbia,Columbia,0.9374163798179355,0.25,12
president,President,0.8047089556855896,0.25,12
an,an,0.7026837704111513,0.25,12
less,less,0.8140259946417393,0.25,12
brown,Brown,0.8382710025531938,0.25,12
neil,Neil,1.0,0.25,12
secretary,"Secretary,",0.8616909428986022,0.25,12
york,York,0.8052914033160316,0.25,12
new,new,0.7400357656176165,0.25,12
new,New,0.7400357656176165,0.25,12
golf,"golf,",0.8720862895632499,0.25,12
from,from,0.699142726798022,0.25,12
henry,Henry,0.8287322549968836,0.25,12
rither,Rither,1.0,0.25,12
duan,Duan,1.0909090909090906,0.25,12
usga,(USGA),1.0,0.25,12
other,Other,0.7394074800056237,0.25,12
boy,boy,0.7523519683355048,0.25,12
example,example,0.8657952912720878,0.25,12
fish,fish,0.8253059580860268,0.25,12
banking,banking,0.9568894305385224,0.25,12
as,as,0.6958391262768985,0.25,12
levy,Levy,0.9738362063699794,0.25,12
of,of,0.6305813603225372,0.25,12
the,the,0.5937206175868414,0.25,12
the,the,0.5937206175868414,0.25,12
known,known,0.8098388689618473,0.25,12
worked,worked,0.8125815227628747,0.25,12
relieved,relieved,0.9080390505820654,0.25,12
chemistry,Chemistry,0.9147255365930717,0.25,12
nobel,Nobel,0.9535868172539442,0.25,12
1924,1924),1.0,0.25,12
culbert,Culbert,1.1544518185760018,0.25,12
january,(January,0.9249612620211068,0.25,12
in,in,0.637268534722894,0.25,12
helge,Helge,1.0,0.25,12
fabian,Fabian,0.9582370465673425,0.25,12
extremely,extremely,0.8749729328893329,0.25,12
german,German,0.8633660855394877,0.25,12
as,as,0.6958391262768985,0.25,12
michael,Michael,0.7911465080108523,0.25,12
entering,entering,0.9034700629732092,0.25,12
on,on,0.6506961167559432,0.25,12
1959,1959),1.0,0.25,12
having,having,0.776247875670565,0.25,12
kerouac,Kerouac,1.0,0.25,12
7,"7,",1.0,0.25,12
they,they,0.6715368030874128,0.25,12
rosemary,Rosemary,0.9369339137342135,0.25,12
1903,"1903,",1.0,0.25,12
creteil,"Creteil,",1.0,0.25,12
dependent,dependent,0.9681592710605306,0.25,12
becoming,becoming,0.8764130890799103,0.25,12
bb9,(BB-9),1.0,0.25,12
acquisition,acquisition,0.9853301816150021,0.25,12
delaware,Delaware,0.9759256524536787,0.25,12
received,received,0.8682152135936293,0.25,12
part,part,0.7802283362995156,0.25,12
poet,poet,0.9122971889951242,0.25,12
was,was,0.6588716478890099,0.25,12
british,British,0.8726626693842513,0.25,12
daughter,"daughter,",0.7969196264758286,0.25,12
the,the,0.5937206175868414,0.25,12
amphibious,Amphibious,1.0208316353052598,0.25,12
former,former,0.8852964956952238,0.25,12
the,the,0.5937206175868414,0.25,12
eric,Eric,0.8535957071416255,0.25,12
poet,"poet,",0.9122971889951242,0.25,12
smith,"Smith,",0.8580925404012517,0.25,12
born,(born,0.8252114938310408,0.25,12
grandmother,grandmother,0.8687516144180366,0.25,12
motion,motion,0.883832878817996,0.25,12
starred,starred,1.0135219682982657,0.25,12
presley,Presley,0.9858785420486309,0.25,12
reconnaissance,reconnaissance,0.9783594451701098,0.25,12
singer,singer,0.8913070051284605,0.25,12
brown,Brown,0.8382710025531938,0.25,12
would,would,0.7047770197567614,0.25,12
his,his,0.6975169118357755,0.25,12
died,died,0.8003174734600277,0.25,12
known,known,0.8098388689618473,0.25,12
thomas,Thomas,0.8630696036716247,0.25,12
mcnamara,McNamara,1.0,0.25,12
january,(January,0.9249612620211068,0.25,12
business,business,0.7721359061450118,0.25,12
texas,Texas,0.8684119880954769,0.25,12
opened,(opened,0.8609608768757285,0.25,12
pennsylvania,Pennsylvania,0.9389842870259014,0.25,12
mawr,"Mawr,",1.0,0.25,12
at,at,0.6811395853930867,0.25,12
scholars,scholars,1.0032920156958587,0.25,12
high,high,0.7918150353306802,0.25,12
new,New,0.7400357656176165,0.25,12
nominated,nominated,0.9666040071794525,0.25,12
that,that,0.622766606124369,0.25,12
york,York,0.8052914033160316,0.25,12
moved,moved,0.832643527254657,0.25,12
the,the,0.5937206175868414,0.25,12
jailhouse,Jailhouse,0.9881514755913633,0.25,12
regarded,regarded,0.9718518029612823,0.25,12
key,key,0.8237436522703446,0.25,12
actress,Actress,0.890485226204707,0.25,12
with,with,0.6633502058007769,0.25,12
usaaf,(USAAF),1.0,0.25,12
campaign,Campaign,0.8886552766824832,0.25,12
jesse,(Jesse,0.8724591973323269,0.25,12
twin,twin,0.9074286992339519,0.25,12
reinhold,Reinhold,1.0,0.25,12
stated,stated,0.9493175270994859,0.25,12
adolf,Adolf,0.9881514755913633,0.25,12
january,January,0.9249612620211068,0.25,12
to,to,0.6040362102843703,0.25,12
mississippi,Mississippi,0.9251980322451719,0.25,12
tony,Tony,0.8330096803294148,0.25,12
a,a,0.6081858974533764,0.25,12
1942,1942,1.0,0.25,12
highly,highly,0.8794240126428408,0.25,12
las,Las,0.8852532995021439,0.25,12
blue,Blue,0.8172493142728817,0.25,12
fans,"fans,",0.8959761114761823,0.25,12
in,in,0.637268534722894,0.25,12
film,film,0.8350381349081529,0.25,12
as,as,0.6958391262768985,0.25,12
de,de,0.8520855941817284,0.25,12
in,in,0.637268534722894,0.25,12
congress,"Congress,",0.9168298347690862,0.25,12
greatgrandson,great-grandson,1.0,0.25,12
from,from,0.699142726798022,0.25,12
writer,writer,0.8753070975294525,0.25,12
british,British,0.8726626693842513,0.25,12
millicent,Millicent,1.0,0.25,12
26,"26,",1.0,0.25,12
besides,Besides,0.8246633611426729,0.25,12
his,his,0.6975169118357755,0.25,12
kerrys,(Kerry's,1.0,0.25,12
until,until,0.7744834266976831,0.25,12
22nd,22nd,1.0,0.25,12
prussia,Prussia,1.0776247240292511,0.25,12
with,with,0.6633502058007769,0.25,12
election,election,0.905399787262357,0.25,12
than,than,0.7392248284756179,0.25,12
rather,Rather,0.8129325312882952,0.25,12
novelist,novelist,0.9928017049047616,0.25,12
received,received,0.8682152135936293,0.25,12
adams,Adams,0.9122971889951242,0.25,12
catherine,Catherine,0.8844414256409933,0.25,12
he,he,0.6470059851013473,0.25,12
adams,Adams,0.9122971889951242,0.25,12
launched,launched,0.9477101959156671,0.25,12
granddaughter,grand-daughter,0.926281429030118,0.25,12
week,Week,0.7838630370539423,0.25,12
most,most,0.7686354489631763,0.25,12
known,known,0.8098388689618473,0.25,12
son,son,0.762401077710409,0.25,12
nephew,nephew,0.8891048739977857,0.25,12
wells,Wells,0.911491852415704,0.25,12
of,of,0.6305813603225372,0.25,12
the,the,0.5937206175868414,0.25,12
british,British,0.8726626693842513,0.25,12
in,in,0.637268534722894,0.25,12
some,some,0.7056952102746276,0.25,12
was,was,0.6588716478890099,0.25,12
began,began,0.8625439118639887,0.25,12
a,a,0.6081858974533764,0.25,12
his,his,0.6975169118357755,0.25,12
included,included,0.9205016529364122,0.25,12
keynes,Keynes',1.0,0.25,12
elizabeth,Elizabeth,0.87663805445517,0.25,12
pronounced,(pronounced,0.9568894305385224,0.25,12
eyeless,Eyeless,1.1110771590560324,0.25,12
on,on,0.6506961167559432,0.25,12
on,on,0.6506961167559432,0.25,12
that,That,0.622766606124369,0.25,12
1989,1989),1.0,0.25,12
notably,notably,1.0333210494927647,0.25,12
sur,Sur,1.0208316353052598,0.25,12
marine,Marine,0.8955815768358094,0.25,12
4th,4th,1.0,0.25,12
and,and,0.624844498781729,0.25,12
were,Were,0.7071958873222347,0.25,12
the,the,0.5937206175868414,0.25,12
the,the,0.5937206175868414,0.25,12
to,to,0.6040362102843703,0.25,12
been,been,0.7054788812467621,0.25,12
having,having,0.776247875670565,0.25,12
geiger,Geiger,0.9726336367578199,0.25,12
states,States,0.8424366122630395,0.25,12
the,the,0.5937206175868414,0.25,12
princess,Princess,0.854764954386163,0.25,12
middleburg,"Middleburg,",1.0,0.25,12
1787,1787,1.0,0.25,12
attended,attended,0.9464698431277992,0.25,12
normal,Normal,0.832055677179328,0.25,12
was,was,0.6588716478890099,0.25,12
elder,elder,0.9229479400779895,0.25,12
leiden,Leiden,1.0,0.25,12
the,the,0.5937206175868414,0.25,12
early,early,0.8151286749531442,0.25,12
mer,"Mer,",1.009809581573593,0.25,12
regular,regular,0.8609375496570076,0.25,12
exportimport,Export-Import,1.0,0.25,12
majority,majority,0.9355209126385607,0.25,12
to,to,0.6040362102843703,0.25,12
minister,Minister,0.8849094208640836,0.25,12
george,George,0.8030921979295952,0.25,12
january,January,0.9249612620211068,0.25,12
universities,universities,0.9869986545223549,0.25,12
graduated,graduated,0.9191543906812445,0.25,12
at,at,0.6811395853930867,0.25,12
in,in,0.637268534722894,0.25,12
and,and,0.624844498781729,0.25,12
cousin,cousin,0.8464749404297417,0.25,12
state,State,0.8152018291644323,0.25,12
kerrys,(Kerry's,1.0,0.25,12
put,put,0.7347030634291493,0.25,12
by,by,0.7157039001067286,0.25,12
henry,Henry,0.8287322549968836,0.25,12
jane,Jane,0.8515212353495069,0.25,12
nancy,Nancy,0.879219686389618,0.25,12
some,Some,0.7056952102746276,0.25,12
andrew,Andrew,0.8792938645542973,0.25,12
henry,Henry,0.8287322549968836,0.25,12
many,many,0.7676714251921605,0.25,12
in,in,0.637268534722894,0.25,12
grandfather,grandfather,0.8739870810062893,0.25,12
his,his,0.6975169118357755,0.25,12
including,including,0.869079854255654,0.25,12
herbert,Herbert,0.9431534135489384,0.25,12
his,his,0.6975169118357755,0.25,12
in,in,0.637268534722894,0.25,12
called,called,0.7698632306340781,0.25,12
organizations,organization's,0.9869986545223549,0.25,12
analytical,analytical,1.0208316353052598,0.25,12
service,service,0.827031320434734,0.25,12
the,the,0.5937206175868414,0.25,12
success,"Success,",0.8695121357624854,0.25,12
talia,Talia,1.0,0.25,12
system,system,0.8216846767862922,0.25,12
lake,Lake,0.8585179544757011,0.25,12
moral,moral,0.8972131500889061,0.25,12
archbishop,Archbishop,0.9484521485309946,0.25,12
rose,Rose,0.8432327524184479,0.25,12
to,to,0.6040362102843703,0.25,12
talia,Talia,1.0,0.25,12
born,Born,0.8252114938310408,0.25,12
christian,Christian,0.8907820796072313,0.25,12
southern,Southern,0.9031970709328566,0.25,12
knight,Knight,0.8702285355367466,0.25,12
army,Army,0.8242790779244737,0.25,12
is,is,0.6404664208121382,0.25,12
roosevelt,Roosevelt,0.9370940815666037,0.25,12
and,and,0.624844498781729,0.25,12
house,House,0.7535488073640658,0.25,12
american,American,0.8173149203073438,0.25,12
died,died,0.8003174734600277,0.25,12
henry,Henry,0.8287322549968836,0.25,12
william,William,0.8626655426334354,0.25,12
shriver,Shriver,1.04144835960452,0.25,12
18th,18th,1.0,0.25,12
1925,1925;,1.0,0.25,12
in,in,0.637268534722894,0.25,12
accounting,accounting,0.9405294052838221,0.25,12
zoonomia,Zoonomia,1.0,0.25,12
1910,1910,1.0,0.25,12
generally,generally,0.9163999069287172,0.25,12
hero,hero,0.8456747242135352,0.25,12
george,George,0.8030921979295952,0.25,12
herbert,Herbert,0.9431534135489384,0.25,12
on,on,0.6506961167559432,0.25,12
brother,brother,0.7769794020001645,0.25,12
a,A.,0.6081858974533764,0.25,12
with,with,0.6633502058007769,0.25,12
graduated,graduated,0.9191543906812445,0.25,12
well,well,0.6840213100083954,0.25,12
as,as,0.6958391262768985,0.25,12
had,had,0.706886065113398,0.25,12
democratic,Democratic,0.9499792406313552,0.25,12
to,to,0.6040362102843703,0.25,12
a,a,0.6081858974533764,0.25,12
of,of,0.6305813603225372,0.25,12
artillery,artillery,0.9327661505045372,0.25,12
successful,successful,0.8810784201238148,0.25,12
the,the,0.5937206175868414,0.25,12
her,her,0.686120121717604,0.25,12
san,San,0.8456588841665678,0.25,12
actively,actively,1.0078351043287532,0.25,12
brownings,Browning's,1.0,0.25,12
major,major,0.8163458645678913,0.25,12
intelligence,intelligence,0.883192571394959,0.25,12
assigned,assigned,0.9014997618336124,0.25,12
theory,theory,0.8675892856540669,0.25,12
to,to,0.6040362102843703,0.25,12
sagrado,Sagrado,1.0,0.25,12
as,as,0.6958391262768985,0.25,12
alternating,Alternating,1.0352014675709333,0.25,12
between,between,0.7960558776934857,0.25,12
to,to,0.6040362102843703,0.25,12
columbus,"Columbus,",0.9367743930463456,0.25,12
a,a,0.6081858974533764,0.25,12
robert,Robert,0.8363109434937156,0.25,12
phd,"Ph.D.,",1.0,0.25,12
medal,Medal,0.9033333310043864,0.25,12
where,where,0.7034087911947324,0.25,12
entered,entered,0.8940147613918067,0.25,12
baptist,Baptist,0.9669443654643503,0.25,12
long,Long,0.7427812086809648,0.25,12
island,"Island,",0.8547849045212702,0.25,12
was,was,0.6588716478890099,0.25,12
january,(January,0.9249612620211068,0.25,12
said,said,0.7232076265707102,0.25,12
jr,Jr.,0.9136918175777352,0.25,12
the,the,0.5937206175868414,0.25,12
products,Products,0.9284771434413129,0.25,12
the,the,0.5937206175868414,0.25,12
king,King,0.8080517680212745,0.25,12
jason,Jason,0.8589480023932498,0.25,12
bombers,bombers',0.9548245774478894,0.25,12
generation,"""generation,""",0.9014346648418871,0.25,12
of,of,0.6305813603225372,0.25,12
in,in,0.637268534722894,0.25,12
robert,Robert,0.8363109434937156,0.25,12
wooley,"Wooley,",1.0,0.25,12
brookline,"Brookline,",1.0,0.25,12
george,George,0.8030921979295952,0.25,12
ruth,Ruth,0.8804235930338828,0.25,12
bush,"Bush,",0.8954695730258381,0.25,12
berkeley,Berkeley,0.947500745469343,0.25,12
three,three,0.751437131682427,0.25,12
with,with,0.6633502058007769,0.25,12
a,a,0.6081858974533764,0.25,12
degree,degree,0.8933997335263762,0.25,12
loretta,Loretta,1.0,0.25,12
1528,"1528,",1.0,0.25,12
economics,economics,0.9643002769763936,0.25,12
star,"star,",0.8263311311570112,0.25,12
was,was,0.6588716478890099,0.25,12
jeanne,Jeanne,1.0563444325716722,0.25,12
but,but,0.6686205810181374,0.25,12
degree,degree,0.8933997335263762,0.25,12
whig,Whig,1.1110771590560324,0.25,12
chase,"Chase,",0.8621932869353018,0.25,12
edinburgh,Edinburgh,0.9837293684278935,0.25,12
george,George,0.8030921979295952,0.25,12
genre,genre,0.9976994667941118,0.25,12
she,she,0.6752687246372792,0.25,12
masters,master's,0.9200821927727207,0.25,12
educated,educated,0.932479533517755,0.25,12
there,there,0.6692453162457167,0.25,12
actresses,actresses,0.9679834074444216,0.25,12
member,member,0.867355382763583,0.25,12
his,his,0.6975169118357755,0.25,12
and,and,0.624844498781729,0.25,12
accompanied,accompanied,0.9714666163300768,0.25,12
was,was,0.6588716478890099,0.25,12
married,married,0.7838663478561695,0.25,12
at,at,0.6811395853930867,0.25,12
charles,Charles,0.8446890090786622,0.25,12
in,in,0.637268534722894,0.25,12
dorothy,Dorothy,0.8868838981089233,0.25,12
johns,John's,0.9750765591578472,0.25,12
august,August,0.9083090752943709,0.25,12
during,During,0.8290585273255237,0.25,12
in,in,0.637268534722894,0.25,12
was,was,0.6588716478890099,0.25,12
godfather,Godfather,0.9330548634293959,0.25,12
the,the,0.5937206175868414,0.25,12
those,those,0.7384721353551349,0.25,12
contemporary,contemporary,0.9738362063699794,0.25,12
as,as,0.6958391262768985,0.25,12
lincoln,"Lincoln,",0.8843147475113421,0.25,12
twenty,twenty,0.869846786846726,0.25,12
braintree,"Braintree,",1.0,0.25,12
harvard,Harvard,0.8955255352131476,0.25,12
he,he,0.6470059851013473,0.25,12
gail,"""Gail",0.9253169519632022,0.25,12
1947,"1947,",1.0,0.25,12
invited,invited,0.8538969814189485,0.25,12
few,few,0.7745683622936591,0.25,12
and,and,0.624844498781729,0.25,12
moved,moved,0.832643527254657,0.25,12
pittman,"Pittman,",1.0,0.25,12
how,how,0.6831650351424133,0.25,12
motion,motion,0.883832878817996,0.25,12
hope,Hope,0.7721814404521288,0.25,12
declined,declined,0.9821909406900695,0.25,12
years,years;,0.7495567644030237,0.25,12
bank,Bank,0.8246075702951368,0.25,12
ceremony,ceremony,0.8909812291671221,0.25,12
isabel,Isabel,0.9502022995101983,0.25,12
coming,coming,0.7525611730305614,0.25,12
was,was,0.6588716478890099,0.25,12
film,film,0.8350381349081529,0.25,12
mcnamara,McNamara;,1.0,0.25,12
renounced,renounced,1.0488729092819131,0.2222222222222222,9
became,became,0.8473660567345667,0.2222222222222222,9
his,his,0.6975169118357755,0.2,10
served,served,0.8822211727306837,0.2,10
macy,Macy,1.0,0.2,10
married,married,0.7838663478561695,0.2,10
paul,"Paul,",0.820565982366311,0.2,10
garret,Garret,0.9707073368423711,0.2,10
albert,Albert,0.8845685115335666,0.2,10
nbcs,NBC's,1.0,0.2,10
may,May,0.7537513412595364,0.2,10
hans,Hans,0.9072775743928325,0.2,10
senator,Senator,0.8617623161928878,0.2,10
couples,couple's,0.917802330155985,0.2,10
drums,drums,0.922060682142612,0.2,10
keith,Keith,1.0,0.2,10
moons,Moon's,0.9662665579752969,0.2,10
also,also,0.7895661079485404,0.18181818181818182,11
california,California),0.8556932570842671,0.18181818181818182,11
huxley,Huxley,1.0,0.18181818181818182,11
federal,Federal,0.8762065603620374,0.18181818181818182,11
biologist,biologist,0.9911899988174493,0.18181818181818182,11
aarau,"Aarau,",1.0,0.18181818181818182,11
setback,setback;,0.9832098699256732,0.18181818181818182,11
jewish,Jewish,0.896489233281864,0.18181818181818182,11
huxley,Huxley,1.0,0.18181818181818182,11
member,member,0.8673553827635831,0.18181818181818182,11
was,was,0.6588716478890099,0.18181818181818182,11
100,100,1.0,0.18181818181818182,11
east,east,0.8459051219253368,0.18181818181818182,11
family,family,0.7682445582800456,0.18181818181818182,11
was,was,0.6588716478890099,0.18181818181818182,11
albert,Albert,0.8845685115335666,0.18181818181818182,11
his,his,0.6975169118357755,0.18181818181818182,11
his,his,0.6975169118357755,0.18181818181818182,11
elementary,elementary,0.9384823991250122,0.18181818181818182,11
received,received,0.8682152135936293,0.18181818181818182,11
insistence,insistence,1.0352014675709333,0.18181818181818182,11
of,of,0.6305813603225372,0.18181818181818182,11
to,to,0.6040362102843703,0.18181818181818182,11
him,him,0.6779871167986268,0.18181818181818182,11
was,was,0.6588716478890099,0.18181818181818182,11
statesman,statesman,1.019515469544476,0.18181818181818182,11
1983,"1983,",1.0,0.18181818181818182,11
he,he,0.6470059851013473,0.18181818181818182,11
iii,III,1.1270854553338217,0.18181818181818182,11
leopold,Leopold,1.0,0.18181818181818182,11
of,of,0.6305813603225372,0.18181818181818182,11
lion,Lion,0.8921719654715268,0.18181818181818182,11
children,"Children""",0.7960648958105959,0.18181818181818182,11
morganatic,morganatic,1.0,0.18181818181818182,11
the,the,0.5937206175868414,0.18181818181818182,11
the,the,0.5937206175868414,0.18181818181818182,11
died,(died,0.8003174734600276,0.18181818181818182,11
at,at,0.6811395853930867,0.18181818181818182,11
dorchester,Dorchester,1.0,0.18181818181818182,11
county,"County,",0.8610543238223985,0.18181818181818182,11
ruthy,"Ruthy,",1.0,0.18181818181818182,11
of,of,0.6305813603225372,0.18181818181818182,11
the,The,0.5937206175868414,0.18181818181818182,11
series,series,0.8814099520205919,0.18181818181818182,11
and,and,0.624844498781729,0.18181818181818182,11
his,His,0.6975169118357755,0.18181818181818182,11
representative,Representative,0.934231302542256,0.18181818181818182,11
to,to,0.6040362102843703,0.18181818181818182,11
and,and,0.624844498781729,0.18181818181818182,11
executive,executive,0.90675314691806,0.18181818181818182,11
1743,1743,1.0,0.18181818181818182,11
hindman,Hindman,1.0,0.18181818181818182,11
william,William,0.8626655426334355,0.18181818181818182,11
as,as,0.6958391262768985,0.18181818181818182,11
the,the,0.5937206175868414,0.18181818181818182,11
served,served,0.8822211727306837,0.18181818181818182,11
federal,federal,0.8762065603620374,0.18181818181818182,11
the,the,0.5937206175868414,0.18181818181818182,11
as,as,0.6958391262768985,0.18181818181818182,11
actress,actress,0.8904852262047072,0.18181818181818182,11
with,with,0.6633502058007769,0.18181818181818182,11
close,close,0.7871549088081757,0.18181818181818182,11
both,both,0.7754265849639875,0.18181818181818182,11
as,as,0.6958391262768985,0.18181818181818182,11
known,known,0.8098388689618473,0.18181818181818182,11
miguel,Miguel,1.0,0.18181818181818182,11
singer,singer,0.8913070051284605,0.18181818181818182,11
interests,interests,0.8979208251941422,0.18181818181818182,11
american,American,0.8173149203073439,0.18181818181818182,11
teenager,teenager,0.9238555965240441,0.18181818181818182,11
resignation,resignation,0.94781533929748,0.18181818181818182,11
the,the,0.5937206175868414,0.18181818181818182,11
the,the,0.5937206175868414,0.18181818181818182,11
miguel,Miguel,1.0,0.18181818181818182,11
miguel,Miguel,1.0,0.18181818181818182,11
from,from,0.699142726798022,0.18181818181818182,11
helm,helm,0.933786019816252,0.18181818181818182,11
born,born,0.8252114938310406,0.18181818181818182,11
also,also,0.7895661079485404,0.18181818181818182,11
wasnt,Wasn't,1.0635427276669105,0.18181818181818182,11
man,Man,0.7030751929914089,0.18181818181818182,11
january,January,0.9249612620211068,0.18181818181818182,11
28,"28,",1.0,0.18181818181818182,11
